0 0 0.001 4999.0
1 0 0.001 4999.0
2 0 0.001 4999.0
3 0 0.001 4999.0
4 0 0.001 4999.0
5 0 0.001 4999.0
6 0 0.001 4999.0
7 0 0.001 4999.0
8 0 0.001 4999.0
9 0 0.001 4999.0
10 0 0.001 4999.0
11 0 0.001 4999.0
12 0 0.001 4999.0
13 0 0.001 4999.0
14 0 0.001 4999.0
15 0 0.001 4999.0
16 0 0.001 4999.0
17 0 0.001 4999.0
18 0 0.001 4999.0
19 0 0.001 4999.0
20 0 0.001 4999.0
21 0 0.001 4999.0
22 0 0.001 4999.0
23 0 0.001 4999.0
24 0 0.001 4999.0
25 0 0.001 4999.0
26 0 0.001 4999.0
27 0 0.001 4999.0
28 0 0.001 4999.0
29 0 0.001 4999.0
30 0 0.001 4999.0
31 0 0.001 4999.0
32 0 0.001 4999.0
33 0 0.001 4999.0
34 0 0.001 4999.0
35 0 0.001 4999.0
36 0 0.001 4999.0
37 0 0.001 4999.0
38 0 0.001 4999.0
39 0 0.001 4999.0
40 0 0.001 4999.0
41 0 0.001 4999.0
42 0 0.001 4999.0
43 0 0.001 4999.0
44 0 0.001 4999.0
45 0 0.001 4999.0
46 0 0.001 4999.0
47 0 0.001 4999.0
48 0 0.001 4999.0
49 0 0.001 4999.0
50 0 0.001 4999.0
51 0 0.001 4999.0
52 0 0.001 4999.0
53 0 0.001 4999.0
54 0 0.001 4999.0
55 0 0.001 4999.0
56 0 0.001 4999.0
57 0 0.001 4999.0
58 0 0.001 4999.0
59 0 0.001 4999.0
60 0 0.001 4999.0
61 0 0.001 4999.0
62 0 0.001 4999.0
63 254 1.240234375 3.031496062992126
64 0 0.001 4999.0
65 0 0.001 4999.0
66 0 0.001 4999.0
67 0 0.001 4999.0
68 0 0.001 4999.0
69 0 0.001 4999.0
70 0 0.001 4999.0
71 254 1.240234375 3.031496062992126
72 0 0.001 4999.0
73 0 0.001 4999.0
74 0 0.001 4999.0
75 0 0.001 4999.0
76 0 0.001 4999.0
77 0 0.001 4999.0
78 0 0.001 4999.0
79 255 1.2451171875 3.015686274509804
80 0 0.001 4999.0
81 0 0.001 4999.0
82 0 0.001 4999.0
83 0 0.001 4999.0
84 0 0.001 4999.0
85 0 0.001 4999.0
86 0 0.001 4999.0
87 254 1.240234375 3.031496062992126
88 0 0.001 4999.0
89 0 0.001 4999.0
90 0 0.001 4999.0
91 0 0.001 4999.0
92 0 0.001 4999.0
93 0 0.001 4999.0
94 0 0.001 4999.0
95 254 1.240234375 3.031496062992126
96 0 0.001 4999.0
97 0 0.001 4999.0
98 0 0.001 4999.0
99 0 0.001 4999.0
100 0 0.001 4999.0
101 0 0.001 4999.0
102 0 0.001 4999.0
103 254 1.240234375 3.031496062992126
104 0 0.001 4999.0
105 0 0.001 4999.0
106 0 0.001 4999.0
107 0 0.001 4999.0
108 0 0.001 4999.0
109 0 0.001 4999.0
110 0 0.001 4999.0
111 255 1.2451171875 3.015686274509804
112 0 0.001 4999.0
113 0 0.001 4999.0
114 0 0.001 4999.0
115 0 0.001 4999.0
116 0 0.001 4999.0
117 0 0.001 4999.0
118 0 0.001 4999.0
119 254 1.240234375 3.031496062992126
120 0 0.001 4999.0
121 0 0.001 4999.0
122 0 0.001 4999.0
123 0 0.001 4999.0
124 0 0.001 4999.0
125 0 0.001 4999.0
126 0 0.001 4999.0
127 254 1.240234375 3.031496062992126
128 0 0.001 4999.0
129 0 0.001 4999.0
130 0 0.001 4999.0
131 0 0.001 4999.0
132 0 0.001 4999.0
133 0 0.001 4999.0
134 0 0.001 4999.0
135 0 0.001 4999.0
136 0 0.001 4999.0
137 0 0.001 4999.0
138 0 0.001 4999.0
139 0 0.001 4999.0
140 0 0.001 4999.0
141 0 0.001 4999.0
142 0 0.001 4999.0
143 254 1.240234375 3.031496062992126
144 0 0.001 4999.0
145 0 0.001 4999.0
146 0 0.001 4999.0
147 0 0.001 4999.0
148 0 0.001 4999.0
149 0 0.001 4999.0
150 0 0.001 4999.0
151 255 1.2451171875 3.015686274509804
152 0 0.001 4999.0
153 0 0.001 4999.0
154 0 0.001 4999.0
155 0 0.001 4999.0
156 0 0.001 4999.0
157 0 0.001 4999.0
158 0 0.001 4999.0
159 254 1.240234375 3.031496062992126
160 0 0.001 4999.0
161 0 0.001 4999.0
162 0 0.001 4999.0
163 0 0.001 4999.0
164 0 0.001 4999.0
165 0 0.001 4999.0
166 0 0.001 4999.0
167 255 1.2451171875 3.015686274509804
168 0 0.001 4999.0
169 0 0.001 4999.0
170 0 0.001 4999.0
171 0 0.001 4999.0
172 0 0.001 4999.0
173 0 0.001 4999.0
174 0 0.001 4999.0
175 0 0.001 4999.0
176 0 0.001 4999.0
177 0 0.001 4999.0
178 0 0.001 4999.0
179 0 0.001 4999.0
180 0 0.001 4999.0
181 0 0.001 4999.0
182 0 0.001 4999.0
183 255 1.2451171875 3.015686274509804
184 0 0.001 4999.0
185 0 0.001 4999.0
186 0 0.001 4999.0
187 0 0.001 4999.0
188 0 0.001 4999.0
189 0 0.001 4999.0
190 0 0.001 4999.0
191 254 1.240234375 3.031496062992126
192 0 0.001 4999.0
193 0 0.001 4999.0
194 0 0.001 4999.0
195 0 0.001 4999.0
196 0 0.001 4999.0
197 0 0.001 4999.0
198 0 0.001 4999.0
199 255 1.2451171875 3.015686274509804
200 0 0.001 4999.0
201 0 0.001 4999.0
202 0 0.001 4999.0
203 0 0.001 4999.0
204 0 0.001 4999.0
205 0 0.001 4999.0
206 0 0.001 4999.0
207 254 1.240234375 3.031496062992126
208 0 0.001 4999.0
209 0 0.001 4999.0
210 0 0.001 4999.0
211 0 0.001 4999.0
212 0 0.001 4999.0
213 0 0.001 4999.0
214 0 0.001 4999.0
215 254 1.240234375 3.031496062992126
216 0 0.001 4999.0
217 0 0.001 4999.0
218 0 0.001 4999.0
219 0 0.001 4999.0
220 0 0.001 4999.0
221 0 0.001 4999.0
222 0 0.001 4999.0
223 255 1.2451171875 3.015686274509804
224 0 0.001 4999.0
225 0 0.001 4999.0
226 0 0.001 4999.0
227 0 0.001 4999.0
228 0 0.001 4999.0
229 0 0.001 4999.0
230 0 0.001 4999.0
231 255 1.2451171875 3.015686274509804
232 0 0.001 4999.0
233 0 0.001 4999.0
234 0 0.001 4999.0
235 0 0.001 4999.0
236 0 0.001 4999.0
237 0 0.001 4999.0
238 0 0.001 4999.0
239 255 1.2451171875 3.015686274509804
240 0 0.001 4999.0
241 0 0.001 4999.0
242 0 0.001 4999.0
243 0 0.001 4999.0
244 0 0.001 4999.0
245 0 0.001 4999.0
246 0 0.001 4999.0
247 254 1.240234375 3.031496062992126
248 0 0.001 4999.0
249 0 0.001 4999.0
250 0 0.001 4999.0
251 0 0.001 4999.0
252 0 0.001 4999.0
253 0 0.001 4999.0
254 0 0.001 4999.0
255 254 1.240234375 3.031496062992126
256 0 0.001 4999.0
257 0 0.001 4999.0
258 0 0.001 4999.0
259 0 0.001 4999.0
260 0 0.001 4999.0
261 0 0.001 4999.0
262 0 0.001 4999.0
263 254 1.240234375 3.031496062992126
264 0 0.001 4999.0
265 0 0.001 4999.0
266 0 0.001 4999.0
267 0 0.001 4999.0
268 0 0.001 4999.0
269 0 0.001 4999.0
270 0 0.001 4999.0
271 255 1.2451171875 3.015686274509804
272 0 0.001 4999.0
273 0 0.001 4999.0
274 0 0.001 4999.0
275 0 0.001 4999.0
276 0 0.001 4999.0
277 0 0.001 4999.0
278 0 0.001 4999.0
279 0 0.001 4999.0
280 0 0.001 4999.0
281 0 0.001 4999.0
282 0 0.001 4999.0
283 0 0.001 4999.0
284 0 0.001 4999.0
285 0 0.001 4999.0
286 0 0.001 4999.0
287 0 0.001 4999.0
288 0 0.001 4999.0
289 0 0.001 4999.0
290 0 0.001 4999.0
291 0 0.001 4999.0
292 254 1.240234375 3.031496062992126
293 0 0.001 4999.0
294 0 0.001 4999.0
295 0 0.001 4999.0
296 0 0.001 4999.0
297 0 0.001 4999.0
298 0 0.001 4999.0
299 0 0.001 4999.0
300 254 1.240234375 3.031496062992126
301 0 0.001 4999.0
302 0 0.001 4999.0
303 0 0.001 4999.0
304 0 0.001 4999.0
305 0 0.001 4999.0
306 0 0.001 4999.0
307 0 0.001 4999.0
308 254 1.240234375 3.031496062992126
309 0 0.001 4999.0
310 0 0.001 4999.0
311 0 0.001 4999.0
312 0 0.001 4999.0
313 0 0.001 4999.0
314 0 0.001 4999.0
315 0 0.001 4999.0
316 0 0.001 4999.0
317 0 0.001 4999.0
318 0 0.001 4999.0
319 0 0.001 4999.0
320 0 0.001 4999.0
321 0 0.001 4999.0
322 0 0.001 4999.0
323 0 0.001 4999.0
324 255 1.2451171875 3.015686274509804
325 0 0.001 4999.0
326 0 0.001 4999.0
327 0 0.001 4999.0
328 0 0.001 4999.0
329 0 0.001 4999.0
330 0 0.001 4999.0
331 0 0.001 4999.0
332 254 1.240234375 3.031496062992126
333 0 0.001 4999.0
334 0 0.001 4999.0
335 0 0.001 4999.0
336 0 0.001 4999.0
337 0 0.001 4999.0
338 0 0.001 4999.0
339 0 0.001 4999.0
340 254 1.240234375 3.031496062992126
341 0 0.001 4999.0
342 0 0.001 4999.0
343 0 0.001 4999.0
344 0 0.001 4999.0
345 0 0.001 4999.0
346 0 0.001 4999.0
347 0 0.001 4999.0
348 255 1.2451171875 3.015686274509804
349 0 0.001 4999.0
350 0 0.001 4999.0
351 0 0.001 4999.0
352 0 0.001 4999.0
353 0 0.001 4999.0
354 0 0.001 4999.0
355 0 0.001 4999.0
356 254 1.240234375 3.031496062992126
357 0 0.001 4999.0
358 0 0.001 4999.0
359 0 0.001 4999.0
360 0 0.001 4999.0
361 0 0.001 4999.0
362 0 0.001 4999.0
363 0 0.001 4999.0
364 255 1.2451171875 3.015686274509804
365 0 0.001 4999.0
366 0 0.001 4999.0
367 0 0.001 4999.0
368 0 0.001 4999.0
369 0 0.001 4999.0
370 0 0.001 4999.0
371 0 0.001 4999.0
372 255 1.2451171875 3.015686274509804
373 0 0.001 4999.0
374 0 0.001 4999.0
375 0 0.001 4999.0
376 0 0.001 4999.0
377 0 0.001 4999.0
378 0 0.001 4999.0
379 0 0.001 4999.0
380 255 1.2451171875 3.015686274509804
381 0 0.001 4999.0
382 0 0.001 4999.0
383 0 0.001 4999.0
384 0 0.001 4999.0
385 0 0.001 4999.0
386 0 0.001 4999.0
387 0 0.001 4999.0
388 254 1.240234375 3.031496062992126
389 0 0.001 4999.0
390 0 0.001 4999.0
391 0 0.001 4999.0
392 0 0.001 4999.0
393 0 0.001 4999.0
394 0 0.001 4999.0
395 0 0.001 4999.0
396 255 1.2451171875 3.015686274509804
397 0 0.001 4999.0
398 0 0.001 4999.0
399 0 0.001 4999.0
400 0 0.001 4999.0
401 0 0.001 4999.0
402 0 0.001 4999.0
403 0 0.001 4999.0
404 0 0.001 4999.0
405 0 0.001 4999.0
406 0 0.001 4999.0
407 254 1.240234375 3.031496062992126
408 0 0.001 4999.0
409 0 0.001 4999.0
410 0 0.001 4999.0
411 0 0.001 4999.0
412 0 0.001 4999.0
413 0 0.001 4999.0
414 0 0.001 4999.0
415 254 1.240234375 3.031496062992126
416 0 0.001 4999.0
417 0 0.001 4999.0
418 0 0.001 4999.0
419 0 0.001 4999.0
420 0 0.001 4999.0
421 0 0.001 4999.0
422 0 0.001 4999.0
423 254 1.240234375 3.031496062992126
424 0 0.001 4999.0
425 0 0.001 4999.0
426 0 0.001 4999.0
427 0 0.001 4999.0
428 0 0.001 4999.0
429 0 0.001 4999.0
430 0 0.001 4999.0
431 254 1.240234375 3.031496062992126
432 0 0.001 4999.0
433 0 0.001 4999.0
434 0 0.001 4999.0
435 0 0.001 4999.0
436 0 0.001 4999.0
437 0 0.001 4999.0
438 0 0.001 4999.0
439 255 1.2451171875 3.015686274509804
440 0 0.001 4999.0
441 0 0.001 4999.0
442 0 0.001 4999.0
443 0 0.001 4999.0
444 0 0.001 4999.0
445 0 0.001 4999.0
446 0 0.001 4999.0
447 255 1.2451171875 3.015686274509804
448 0 0.001 4999.0
449 0 0.001 4999.0
450 0 0.001 4999.0
451 0 0.001 4999.0
452 0 0.001 4999.0
453 0 0.001 4999.0
454 0 0.001 4999.0
455 255 1.2451171875 3.015686274509804
456 0 0.001 4999.0
457 0 0.001 4999.0
458 0 0.001 4999.0
459 0 0.001 4999.0
460 0 0.001 4999.0
461 0 0.001 4999.0
462 0 0.001 4999.0
463 0 0.001 4999.0
464 0 0.001 4999.0
465 0 0.001 4999.0
466 0 0.001 4999.0
467 0 0.001 4999.0
468 0 0.001 4999.0
469 0 0.001 4999.0
470 0 0.001 4999.0
471 0 0.001 4999.0
472 0 0.001 4999.0
473 0 0.001 4999.0
474 254 1.240234375 3.031496062992126
475 0 0.001 4999.0
476 0 0.001 4999.0
477 0 0.001 4999.0
478 0 0.001 4999.0
479 0 0.001 4999.0
480 0 0.001 4999.0
481 0 0.001 4999.0
482 254 1.240234375 3.031496062992126
483 0 0.001 4999.0
484 0 0.001 4999.0
